property_id,day,repair_status,actual_repair_cost_aud
GNAF-GANSW718506927,0,awaiting_insurance,
GNAF-GANSW718506927,2,in_queue,
GNAF-GANSW718506927,463,in_progress,
GNAF-GANSW718506927,472,completed,15227.13
GNAF-GANSW718506928,0,awaiting_insurance,
GNAF-GANSW718506928,4,in_queue,
GNAF-GANSW718506928,560,in_progress,
GNAF-GANSW718506928,569,completed,18671.46
GNAF-GANSW718506929,0,not_started,
GNAF-GANSW712271898,0,not_started,
GNAF-GANSW717028362,0,awaiting_insurance,
GNAF-GANSW717028362,3,in_queue,
GNAF-GANSW717028362,167,in_progress,
GNAF-GANSW717028362,183,completed,40190.46
GNAF-GANSW705233587,0,awaiting_insurance,
GNAF-GANSW705233587,3,in_queue,
GNAF-GANSW705233587,275,in_progress,
GNAF-GANSW705233587,291,completed,73618.65
GNAF-GANSW705228763,0,not_started,
GNAF-GANSW705244715,0,awaiting_insurance,
GNAF-GANSW705244715,8,in_queue,
GNAF-GANSW705244715,324,in_progress,
GNAF-GANSW705244715,334,completed,64041.36
GNAF-GANSW717028374,0,awaiting_insurance,
GNAF-GANSW717028374,6,in_queue,
GNAF-GANSW717028374,348,in_progress,
GNAF-GANSW717028374,362,completed,32229.52
GNAF-GANSW705220412,0,not_started,
GNAF-GANSW705222705,0,not_started,
GNAF-GANSW705229549,0,not_started,
GNAF-GANSW705233725,0,not_started,
GNAF-GANSW705226241,0,not_started,
GNAF-GANSW705225312,0,not_started,
GNAF-GANSW705229529,0,not_started,
GNAF-GANSW705233605,0,awaiting_insurance,
GNAF-GANSW705233605,2,in_queue,
GNAF-GANSW705233605,364,in_progress,
GNAF-GANSW705233605,378,completed,74041.76
GNAF-GANSW705217358,0,awaiting_insurance,
GNAF-GANSW705217358,6,in_queue,
GNAF-GANSW705217358,342,in_progress,
GNAF-GANSW705217358,358,completed,70683.19
GNAF-GANSW705225289,0,awaiting_insurance,
GNAF-GANSW705225289,6,in_queue,
GNAF-GANSW705225289,145,in_progress,
GNAF-GANSW705225289,162,completed,61162.4
GNAF-GANSW705213309,0,not_started,
GNAF-GANSW705247298,0,not_started,
GNAF-GANSW705214473,0,not_started,
GNAF-GANSW705233880,0,not_started,
GNAF-GANSW716417778,0,awaiting_insurance,
GNAF-GANSW716417778,5,in_queue,
GNAF-GANSW716417778,68,in_progress,
GNAF-GANSW716417778,84,completed,49357.04
GNAF-GANSW716495476,0,awaiting_insurance,
GNAF-GANSW716495476,4,in_queue,
GNAF-GANSW716495476,199,in_progress,
GNAF-GANSW716495476,211,completed,34646.36
GNAF-GANSW712293826,0,not_started,
GNAF-GANSW704838411,0,not_started,
GNAF-GANSW705221983,0,awaiting_insurance,
GNAF-GANSW705221983,7,in_queue,
GNAF-GANSW705221983,73,in_progress,
GNAF-GANSW705221983,89,completed,49891.26
GNAF-GANSW705227263,0,not_started,
GNAF-GANSW705227259,0,not_started,
GNAF-GANSW704843226,0,not_started,
GNAF-GANSW705214521,0,not_started,
GNAF-GANSW705232133,0,not_started,
GNAF-GANSW718053539,0,not_started,
GNAF-GANSW709236124,0,not_started,
GNAF-GANSW712328470,0,not_started,
GNAF-GANSW712311548,0,not_started,
GNAF-GANSW712328480,0,not_started,
GNAF-GANSW704398597,0,not_started,
GNAF-GANSW705235458,0,not_started,
GNAF-GANSW705216730,0,not_started,
GNAF-GANSW705238061,0,not_started,
GNAF-GANSW705219261,0,awaiting_insurance,
GNAF-GANSW705219261,5,in_queue,
GNAF-GANSW705219261,330,in_progress,
GNAF-GANSW705219261,342,completed,32181.31
GNAF-GANSW705221961,0,awaiting_insurance,
GNAF-GANSW705221961,7,in_queue,
GNAF-GANSW705221961,211,in_progress,
GNAF-GANSW705221961,234,completed,115880.77
GNAF-GANSW705229675,0,awaiting_insurance,
GNAF-GANSW705229675,4,in_queue,
GNAF-GANSW705229675,128,in_progress,
GNAF-GANSW705229675,177,completed,212430.76
GNAF-GANSW705215981,0,awaiting_insurance,
GNAF-GANSW705215981,8,in_queue,
GNAF-GANSW705215981,299,in_progress,
GNAF-GANSW705215981,315,completed,48260.62
GNAF-GANSW717955408,0,not_started,
GNAF-GANSW710155991,0,awaiting_insurance,
GNAF-GANSW710155991,5,in_queue,
GNAF-GANSW710155991,317,in_progress,
GNAF-GANSW710155991,335,completed,49766.75
GNAF-GANSW712295615,0,awaiting_insurance,
GNAF-GANSW712295615,5,in_queue,
GNAF-GANSW712295615,180,in_progress,
GNAF-GANSW712295615,194,completed,30248.57
GNAF-GANSW717346943,0,awaiting_insurance,
GNAF-GANSW717346943,1,in_queue,
GNAF-GANSW717346943,415,in_progress,
GNAF-GANSW717346943,433,completed,52053.41
GNAF-GANSW704637691,0,not_started,
GNAF-GANSW717462435,0,awaiting_insurance,
GNAF-GANSW717462435,3,in_queue,
GNAF-GANSW717462435,384,in_progress,
GNAF-GANSW717462435,397,completed,47030.45
GNAF-GANSW717462436,0,not_started,
GNAF-GANSW718580572,0,not_started,
GNAF-GANSW717101429,0,not_started,
GNAF-GANSW720425102,0,not_started,
GNAF-GANSW705216725,0,awaiting_insurance,
GNAF-GANSW705216725,4,in_queue,
GNAF-GANSW705216725,114,in_progress,
GNAF-GANSW705216725,131,completed,57841.16
GNAF-GANSW712332572,0,not_started,
GNAF-GANSW716499498,0,not_started,
GNAF-GANSW705236275,0,not_started,
GNAF-GANSW704823510,0,not_started,
GNAF-GANSW717461067,0,awaiting_insurance,
GNAF-GANSW717461067,9,in_queue,
GNAF-GANSW717461067,116,in_progress,
GNAF-GANSW717461067,135,completed,56042.61
GNAF-GANSW717464805,0,not_started,
GNAF-GANSW718275137,0,awaiting_insurance,
GNAF-GANSW718275137,4,in_queue,
GNAF-GANSW718275137,50,in_progress,
GNAF-GANSW718275137,69,completed,92134.0
GNAF-GANSW718275138,0,awaiting_insurance,
GNAF-GANSW718275138,6,in_queue,
GNAF-GANSW718275138,77,in_progress,
GNAF-GANSW718275138,91,completed,58636.77
GNAF-GANSW718275134,0,awaiting_insurance,
GNAF-GANSW718275134,3,in_queue,
GNAF-GANSW718275134,128,in_progress,
GNAF-GANSW718275134,143,completed,63800.52
GNAF-GANSW716685795,0,not_started,
GNAF-GANSW716499501,0,not_started,
GNAF-GANSW704805014,0,not_started,
GNAF-GANSW704800200,0,awaiting_insurance,
GNAF-GANSW704800200,4,in_queue,
GNAF-GANSW704800200,306,in_progress,
GNAF-GANSW704800200,321,completed,66932.86
GNAF-GANSW704787948,0,not_started,
GNAF-GANSW712288848,0,awaiting_insurance,
GNAF-GANSW712288848,6,in_queue,
GNAF-GANSW712288848,183,in_progress,
GNAF-GANSW712288848,199,completed,56749.93
GNAF-GANSW712276127,0,not_started,
GNAF-GANSW712301410,0,not_started,
GNAF-GANSW718004396,0,not_started,
GNAF-GANSW718004397,0,not_started,
GNAF-GANSW718275111,0,awaiting_insurance,
GNAF-GANSW718275111,5,in_queue,
GNAF-GANSW718275111,77,in_progress,
GNAF-GANSW718275111,97,completed,77419.92
GNAF-GANSW712254900,0,not_started,
GNAF-GANSW716499524,0,not_started,
GNAF-GANSW716499522,0,not_started,
GNAF-GANSW716499482,0,not_started,
GNAF-GANSW717470758,0,awaiting_insurance,
GNAF-GANSW717470758,2,in_queue,
GNAF-GANSW717470758,300,in_progress,
GNAF-GANSW717470758,318,completed,46103.97
GNAF-GANSW716499516,0,not_started,
GNAF-GANSW704638819,0,not_started,
GNAF-GANSW716488873,0,awaiting_insurance,
GNAF-GANSW716488873,6,in_queue,
GNAF-GANSW716488873,216,in_progress,
GNAF-GANSW716488873,237,completed,81481.31
GNAF-GANSW718051299,0,not_started,
GNAF-GANSW717215940,0,not_started,
GNAF-GANSW715253530,0,not_started,
GNAF-GANSW705927236,0,awaiting_insurance,
GNAF-GANSW705927236,7,in_queue,
GNAF-GANSW705927236,272,in_progress,
GNAF-GANSW705927236,286,completed,36161.04
GNAF-GANSW704646963,0,not_started,
GNAF-GANSW721240033,0,not_started,
GNAF-GANSW719392412,0,awaiting_insurance,
GNAF-GANSW719392412,4,in_queue,
GNAF-GANSW719392412,177,in_progress,
GNAF-GANSW719392412,194,completed,50557.78
GNAF-GANSW720687709,0,not_started,
GNAF-GANSW715986800,0,awaiting_insurance,
GNAF-GANSW715986800,4,in_queue,
GNAF-GANSW715986800,208,in_progress,
GNAF-GANSW715986800,220,completed,28035.96
GNAF-GANSW721240328,0,not_started,
GNAF-GANSW710180602,0,awaiting_insurance,
GNAF-GANSW710180602,4,in_queue,
GNAF-GANSW710180602,518,in_progress,
GNAF-GANSW710180602,535,completed,55857.6
GNAF-GANSW710182685,0,awaiting_insurance,
GNAF-GANSW710182685,3,in_queue,
GNAF-GANSW710182685,120,in_progress,
GNAF-GANSW710182685,137,completed,49242.76
GNAF-GANSW710173922,0,awaiting_insurance,
GNAF-GANSW710173922,7,in_queue,
GNAF-GANSW710173922,292,in_progress,
GNAF-GANSW710173922,321,completed,101772.78
GNAF-GANSW705920817,0,awaiting_insurance,
GNAF-GANSW705920817,3,in_queue,
GNAF-GANSW705920817,137,in_progress,
GNAF-GANSW705920817,151,completed,33205.28
GNAF-GANSW720905036,0,not_started,
GNAF-GANSW716491541,0,not_started,
GNAF-GANSW705236263,0,not_started,
GNAF-GANSW720555271,0,not_started,
GNAF-GANSW721804225,0,awaiting_insurance,
GNAF-GANSW721804225,7,in_queue,
GNAF-GANSW721804225,113,in_progress,
GNAF-GANSW721804225,128,completed,38354.03
GNAF-GANSW716813284,0,awaiting_insurance,
GNAF-GANSW716813284,2,in_queue,
GNAF-GANSW716813284,78,in_progress,
GNAF-GANSW716813284,100,completed,78209.0
GNAF-GANSW705247364,0,awaiting_insurance,
GNAF-GANSW705247364,6,in_queue,
GNAF-GANSW705247364,277,in_progress,
GNAF-GANSW705247364,298,completed,60334.38
GNAF-GANSW705219268,0,awaiting_insurance,
GNAF-GANSW705219268,4,in_queue,
GNAF-GANSW705219268,350,in_progress,
GNAF-GANSW705219268,364,completed,31638.2
GNAF-GANSW712301536,0,not_started,
GNAF-GANSW712348743,0,not_started,
GNAF-GANSW705235534,0,not_started,
GNAF-GANSW705236233,0,awaiting_insurance,
GNAF-GANSW705236233,5,in_queue,
GNAF-GANSW705236233,128,in_progress,
GNAF-GANSW705236233,144,completed,43779.52
GNAF-GANSW705231354,0,awaiting_insurance,
GNAF-GANSW705231354,2,in_queue,
GNAF-GANSW705231354,136,in_progress,
GNAF-GANSW705231354,150,completed,46153.18
GNAF-GANSW705214454,0,awaiting_insurance,
GNAF-GANSW705214454,3,in_queue,
GNAF-GANSW705214454,53,in_progress,
GNAF-GANSW705214454,69,completed,43363.7
GNAF-GANSW705227230,0,awaiting_insurance,
GNAF-GANSW705227230,6,in_queue,
GNAF-GANSW705227230,202,in_progress,
GNAF-GANSW705227230,219,completed,50498.2
GNAF-GANSW705227226,0,awaiting_insurance,
GNAF-GANSW705227226,4,in_queue,
GNAF-GANSW705227226,84,in_progress,
GNAF-GANSW705227226,99,completed,40167.46
GNAF-GANSW705233716,0,not_started,
GNAF-GANSW705213305,0,not_started,
GNAF-GANSW709237930,0,not_started,
GNAF-GANSW705219286,0,awaiting_insurance,
GNAF-GANSW705219286,10,in_queue,
GNAF-GANSW705219286,106,in_progress,
GNAF-GANSW705219286,119,completed,53039.86
GNAF-GANSW705238845,0,not_started,
GNAF-GANSW705219280,0,awaiting_insurance,
GNAF-GANSW705219280,10,in_queue,
GNAF-GANSW705219280,308,in_progress,
GNAF-GANSW705219280,328,completed,66601.56
GNAF-GANSW705213359,0,not_started,
GNAF-GANSW704653820,0,not_started,
GNAF-GANSW704645340,0,not_started,
GNAF-GANSW704651968,0,not_started,
GNAF-GANSW704643696,0,not_started,
GNAF-GANSW704649397,0,not_started,
GNAF-GANSW705221953,0,awaiting_insurance,
GNAF-GANSW705221953,6,in_queue,
GNAF-GANSW705221953,46,in_progress,
GNAF-GANSW705221953,61,completed,55987.35
GNAF-GANSW717280543,0,awaiting_insurance,
GNAF-GANSW717280543,4,in_queue,
GNAF-GANSW717280543,74,in_progress,
GNAF-GANSW717280543,85,completed,38161.61
GNAF-GANSW717280544,0,awaiting_insurance,
GNAF-GANSW717280544,9,in_queue,
GNAF-GANSW717280544,47,in_progress,
GNAF-GANSW717280544,61,completed,29140.74
GNAF-GANSW705214505,0,awaiting_insurance,
GNAF-GANSW705214505,2,in_queue,
GNAF-GANSW705214505,214,in_progress,
GNAF-GANSW705214505,238,completed,88498.36
GNAF-GANSW705232087,0,not_started,
GNAF-GANSW705223008,0,not_started,
GNAF-GANSW705234607,0,not_started,
GNAF-GANSW705213349,0,not_started,
GNAF-GANSW705228829,0,awaiting_insurance,
GNAF-GANSW705228829,5,in_queue,
GNAF-GANSW705228829,323,in_progress,
GNAF-GANSW705228829,339,completed,70853.19
GNAF-GANSW704653405,0,awaiting_insurance,
GNAF-GANSW704653405,12,in_queue,
GNAF-GANSW704653405,75,in_progress,
GNAF-GANSW704653405,88,completed,48301.83
GNAF-GANSW704652758,0,awaiting_insurance,
GNAF-GANSW704652758,3,in_queue,
GNAF-GANSW704652758,288,in_progress,
GNAF-GANSW704652758,304,completed,56669.53
GNAF-GANSW704638780,0,not_started,
GNAF-GANSW704653367,0,awaiting_insurance,
GNAF-GANSW704653367,4,in_queue,
GNAF-GANSW704653367,170,in_progress,
GNAF-GANSW704653367,182,completed,38964.41
GNAF-GANSW704655250,0,not_started,
GNAF-GANSW704656470,0,awaiting_insurance,
GNAF-GANSW704656470,11,in_queue,
GNAF-GANSW704656470,278,in_progress,
GNAF-GANSW704656470,293,completed,58260.2
GNAF-GANSW704643709,0,not_started,
GNAF-GANSW704642147,0,not_started,
GNAF-GANSW718369537,0,not_started,
GNAF-GANSW712266103,0,not_started,
GNAF-GANSW705230289,0,awaiting_insurance,
GNAF-GANSW705230289,8,in_queue,
GNAF-GANSW705230289,84,in_progress,
GNAF-GANSW705230289,100,completed,67638.16
GNAF-GANSW712254695,0,not_started,
GNAF-GANSW705231069,0,not_started,
GNAF-GANSW705231109,0,not_started,
GNAF-GANSW705228444,0,not_started,
GNAF-GANSW705242197,0,not_started,
GNAF-GANSW705225340,0,not_started,
GNAF-GANSW705214564,0,not_started,
GNAF-GANSW705228418,0,not_started,
GNAF-GANSW705213378,0,not_started,
GNAF-GANSW705244703,0,not_started,
GNAF-GANSW705230329,0,awaiting_insurance,
GNAF-GANSW705230329,4,in_queue,
GNAF-GANSW705230329,338,in_progress,
GNAF-GANSW705230329,353,completed,45379.44
GNAF-GANSW705221560,0,awaiting_insurance,
GNAF-GANSW705221560,9,in_queue,
GNAF-GANSW705221560,308,in_progress,
GNAF-GANSW705221560,320,completed,44733.93
GNAF-GANSW705247360,0,awaiting_insurance,
GNAF-GANSW705247360,7,in_queue,
GNAF-GANSW705247360,251,in_progress,
GNAF-GANSW705247360,270,completed,45606.34
GNAF-GANSW705216734,0,not_started,
GNAF-GANSW705228767,0,not_started,
GNAF-GANSW705236242,0,not_started,
GNAF-GANSW705223024,0,not_started,
GNAF-GANSW705222009,0,not_started,
GNAF-GANSW712265521,0,not_started,
GNAF-GANSW705238153,0,not_started,
GNAF-GANSW705245454,0,not_started,
GNAF-GANSW705225910,0,not_started,
GNAF-GANSW705233494,0,not_started,
GNAF-GANSW705226211,0,not_started,
GNAF-GANSW705213382,0,awaiting_insurance,
GNAF-GANSW705213382,9,in_queue,
GNAF-GANSW705213382,268,in_progress,
GNAF-GANSW705213382,285,completed,53634.54
GNAF-GANSW705228730,0,not_started,
GNAF-GANSW704642587,0,not_started,
GNAF-GANSW704622867,0,not_started,
GNAF-GANSW706525330,0,not_started,
GNAF-GANSW704651912,0,not_started,
GNAF-GANSW704651975,0,not_started,
GNAF-GANSW704642110,0,not_started,
GNAF-GANSW704645336,0,not_started,
GNAF-GANSW704644786,0,not_started,
GNAF-GANSW704649371,0,awaiting_insurance,
GNAF-GANSW704649371,5,in_queue,
GNAF-GANSW704649371,257,in_progress,
GNAF-GANSW704649371,273,completed,54598.55
GNAF-GANSW705221947,0,awaiting_insurance,
GNAF-GANSW705221947,7,in_queue,
GNAF-GANSW705221947,134,in_progress,
GNAF-GANSW705221947,170,completed,126527.07
GNAF-GANSW705219973,0,not_started,
GNAF-GANSW705230864,0,awaiting_insurance,
GNAF-GANSW705230864,5,in_queue,
GNAF-GANSW705230864,36,in_progress,
GNAF-GANSW705230864,53,completed,56833.63
GNAF-GANSW705228780,0,awaiting_insurance,
GNAF-GANSW705228780,5,in_queue,
GNAF-GANSW705228780,265,in_progress,
GNAF-GANSW705228780,278,completed,41688.8
GNAF-GANSW705236934,0,awaiting_insurance,
GNAF-GANSW705236934,9,in_queue,
GNAF-GANSW705236934,329,in_progress,
GNAF-GANSW705236934,344,completed,35506.61
GNAF-GANSW705231032,0,not_started,
GNAF-GANSW705213357,0,not_started,
GNAF-GANSW705216753,0,not_started,
GNAF-GANSW712266198,0,not_started,
GNAF-GANSW712303419,0,not_started,
GNAF-GANSW712311608,0,not_started,
GNAF-GANSW705221955,0,awaiting_insurance,
GNAF-GANSW705221955,2,in_queue,
GNAF-GANSW705221955,152,in_progress,
GNAF-GANSW705221955,166,completed,41603.88
GNAF-GANSW705222004,0,not_started,
GNAF-GANSW705213431,0,awaiting_insurance,
GNAF-GANSW705213431,4,in_queue,
GNAF-GANSW705213431,158,in_progress,
GNAF-GANSW705213431,172,completed,43375.45
GNAF-GANSW705228761,0,not_started,
GNAF-GANSW721930760,0,not_started,
GNAF-GANSW704784063,0,awaiting_insurance,
GNAF-GANSW704784063,6,in_queue,
GNAF-GANSW704784063,58,in_progress,
GNAF-GANSW704784063,78,completed,85476.45
GNAF-GANSW704790739,0,not_started,
GNAF-GANSW704800278,0,not_started,
GNAF-GANSW704801705,0,awaiting_insurance,
GNAF-GANSW704801705,7,in_queue,
GNAF-GANSW704801705,179,in_progress,
GNAF-GANSW704801705,197,completed,82736.82
GNAF-GANSW704800210,0,not_started,
GNAF-GANSW704809501,0,not_started,
GNAF-GANSW718055647,0,awaiting_insurance,
GNAF-GANSW718055647,4,in_queue,
GNAF-GANSW718055647,175,in_progress,
GNAF-GANSW718055647,193,completed,38991.33
GNAF-GANSW712333666,0,not_started,
GNAF-GANSW712283330,0,not_started,
GNAF-GANSW705228440,0,not_started,
GNAF-GANSW717280518,0,awaiting_insurance,
GNAF-GANSW717280518,8,in_queue,
GNAF-GANSW717280518,49,in_progress,
GNAF-GANSW717280518,62,completed,44521.68
GNAF-GANSW717280520,0,awaiting_insurance,
GNAF-GANSW717280520,4,in_queue,
GNAF-GANSW717280520,77,in_progress,
GNAF-GANSW717280520,90,completed,51434.45
GNAF-GANSW705227264,0,not_started,
GNAF-GANSW705227260,0,not_started,
GNAF-GANSW705213303,0,not_started,
GNAF-GANSW705232118,0,not_started,
GNAF-GANSW705228788,0,awaiting_insurance,
GNAF-GANSW705228788,7,in_queue,
GNAF-GANSW705228788,142,in_progress,
GNAF-GANSW705228788,156,completed,42436.4
GNAF-GANSW705229507,0,not_started,
GNAF-GANSW705213389,0,awaiting_insurance,
GNAF-GANSW705213389,6,in_queue,
GNAF-GANSW705213389,226,in_progress,
GNAF-GANSW705213389,242,completed,80028.39
GNAF-GANSW705232097,0,not_started,
GNAF-GANSW705230978,0,awaiting_insurance,
GNAF-GANSW705230978,7,in_queue,
GNAF-GANSW705230978,173,in_progress,
GNAF-GANSW705230978,192,completed,81432.02
GNAF-GANSW704652027,0,not_started,
GNAF-GANSW718731396,0,not_started,
GNAF-GANSW717129255,0,not_started,
GNAF-GANSW718686952,0,not_started,
GNAF-GANSW718061523,0,awaiting_insurance,
GNAF-GANSW718061523,4,in_queue,
GNAF-GANSW718061523,147,in_progress,
GNAF-GANSW718061523,160,completed,25498.64
GNAF-GANSW720808858,0,awaiting_insurance,
GNAF-GANSW720808858,7,in_queue,
GNAF-GANSW720808858,439,in_progress,
GNAF-GANSW720808858,453,completed,34625.72
GNAF-GANSW718051646,0,awaiting_insurance,
GNAF-GANSW718051646,7,in_queue,
GNAF-GANSW718051646,59,in_progress,
GNAF-GANSW718051646,93,completed,193049.97
GNAF-GANSW718051685,0,awaiting_insurance,
GNAF-GANSW718051685,3,in_queue,
GNAF-GANSW718051685,47,in_progress,
GNAF-GANSW718051685,79,completed,125495.39
GNAF-GANSW718051632,0,awaiting_insurance,
GNAF-GANSW718051632,2,in_queue,
GNAF-GANSW718051632,84,in_progress,
GNAF-GANSW718051632,118,completed,178274.11
GNAF-GANSW718051667,0,awaiting_insurance,
GNAF-GANSW718051667,4,in_queue,
GNAF-GANSW718051667,74,in_progress,
GNAF-GANSW718051667,105,completed,155020.95
GNAF-GANSW718051643,0,awaiting_insurance,
GNAF-GANSW718051643,3,in_queue,
GNAF-GANSW718051643,89,in_progress,
GNAF-GANSW718051643,120,completed,182986.48
GNAF-GANSW716876502,0,not_started,
GNAF-GANSW705215970,0,awaiting_insurance,
GNAF-GANSW705215970,3,in_queue,
GNAF-GANSW705215970,143,in_progress,
GNAF-GANSW705215970,159,completed,63374.59
GNAF-GANSW705215992,0,awaiting_insurance,
GNAF-GANSW705215992,3,in_queue,
GNAF-GANSW705215992,110,in_progress,
GNAF-GANSW705215992,151,completed,174651.68
GNAF-GANSW705219377,0,awaiting_insurance,
GNAF-GANSW705219377,4,in_queue,
GNAF-GANSW705219377,164,in_progress,
GNAF-GANSW705219377,179,completed,43868.54
GNAF-GANSW705233596,0,awaiting_insurance,
GNAF-GANSW705233596,7,in_queue,
GNAF-GANSW705233596,73,in_progress,
GNAF-GANSW705233596,90,completed,64750.94
GNAF-GANSW705221937,0,awaiting_insurance,
GNAF-GANSW705221937,2,in_queue,
GNAF-GANSW705221937,175,in_progress,
GNAF-GANSW705221937,196,completed,52774.56
GNAF-GANSW705230291,0,awaiting_insurance,
GNAF-GANSW705230291,6,in_queue,
GNAF-GANSW705230291,112,in_progress,
GNAF-GANSW705230291,125,completed,40816.78
GNAF-GANSW716830964,0,awaiting_insurance,
GNAF-GANSW716830964,3,in_queue,
GNAF-GANSW716830964,250,in_progress,
GNAF-GANSW716830964,265,completed,47653.76
GNAF-GANSW707998841,0,awaiting_insurance,
GNAF-GANSW707998841,6,in_queue,
GNAF-GANSW707998841,300,in_progress,
GNAF-GANSW707998841,318,completed,63990.96
GNAF-GANSW705230326,0,awaiting_insurance,
GNAF-GANSW705230326,3,in_queue,
GNAF-GANSW705230326,431,in_progress,
GNAF-GANSW705230326,444,completed,63211.29
GNAF-GANSW705228789,0,awaiting_insurance,
GNAF-GANSW705228789,8,in_queue,
GNAF-GANSW705228789,143,in_progress,
GNAF-GANSW705228789,164,completed,102714.78
GNAF-GANSW705213333,0,awaiting_insurance,
GNAF-GANSW705213333,4,in_queue,
GNAF-GANSW705213333,307,in_progress,
GNAF-GANSW705213333,323,completed,43689.11
GNAF-GANSW705233603,0,not_started,
GNAF-GANSW705230305,0,awaiting_insurance,
GNAF-GANSW705230305,5,in_queue,
GNAF-GANSW705230305,155,in_progress,
GNAF-GANSW705230305,179,completed,80680.16
GNAF-GANSW705213342,0,awaiting_insurance,
GNAF-GANSW705213342,5,in_queue,
GNAF-GANSW705213342,138,in_progress,
GNAF-GANSW705213342,159,completed,93916.34
GNAF-GANSW707991723,0,awaiting_insurance,
GNAF-GANSW707991723,8,in_queue,
GNAF-GANSW707991723,228,in_progress,
GNAF-GANSW707991723,247,completed,47422.57
GNAF-GANSW709229302,0,not_started,
GNAF-GANSW712348745,0,not_started,
GNAF-GANSW712348749,0,not_started,
GNAF-GANSW712348750,0,not_started,
GNAF-GANSW712348751,0,not_started,
GNAF-GANSW709236125,0,not_started,
GNAF-GANSW712290845,0,not_started,
GNAF-GANSW705236253,0,not_started,
GNAF-GANSW705215980,0,awaiting_insurance,
GNAF-GANSW705215980,3,in_queue,
GNAF-GANSW705215980,318,in_progress,
GNAF-GANSW705215980,335,completed,54734.2
GNAF-GANSW705221944,0,awaiting_insurance,
GNAF-GANSW705221944,4,in_queue,
GNAF-GANSW705221944,177,in_progress,
GNAF-GANSW705221944,198,completed,69491.4
GNAF-GANSW705216012,0,awaiting_insurance,
GNAF-GANSW705216012,7,in_queue,
GNAF-GANSW705216012,221,in_progress,
GNAF-GANSW705216012,236,completed,48133.9
