property_id,day,credibility_estimate_total,Z_avg
GNAF-GANSW712306365,28,18876.52,0.0078
GNAF-GANSW712286035,28,48612.45,0.0041
GNAF-GANSW717292763,28,114152.92,0.0046
GNAF-GANSW717292759,28,52553.06,0.0028
GNAF-GANSW712254849,28,31981.18,0.0046
GNAF-GANSW712295601,28,64100.11,0.0013
GNAF-GANSW709609041,28,45351.76,0.0081
GNAF-GANSW709550534,28,63372.1,0.0046
GNAF-GANSW720777176,28,42853.84,0.0042
GNAF-GANSW721240578,28,51959.76,0.008
GNAF-GANSW717611822,28,42568.52,0.0049
GNAF-GANSW719188059,28,105772.0,0.0042
GNAF-GANSW718088244,28,79019.72,0.0028
GNAF-GANSW717101499,28,30852.03,0.006
GNAF-GANSW717101501,28,29757.9,0.0045
GNAF-GANSW716595761,28,20258.92,0.0079
GNAF-GANSW710180611,28,115710.91,0.0028
GNAF-GANSW718275828,28,54517.63,0.0061
GNAF-GANSW718275831,28,47499.19,0.004
GNAF-GANSW718380925,28,58525.14,0.0049
GNAF-GANSW718380926,28,36701.23,0.0061
GNAF-GANSW718380928,28,34688.68,0.0065
GNAF-GANSW718380930,28,56118.79,0.0063
GNAF-GANSW718380931,28,36383.92,0.0076
GNAF-GANSW716301718,28,47641.42,0.0042
GNAF-GANSW718380929,28,41735.81,0.005
GNAF-GANSW717098410,28,26946.9,0.0052
GNAF-GANSW712254875,28,32948.32,0.0078
GNAF-GANSW712292087,28,24044.85,0.0078
GNAF-GANSW717098407,28,71346.64,0.0011
GNAF-GANSW717098411,28,43662.01,0.0081
GNAF-GANSW712301116,28,66228.89,0.0042
GNAF-GANSW705236962,28,58709.34,0.0043
GNAF-GANSW717019763,28,55456.82,0.0042
GNAF-GANSW717019765,28,181038.92,0.004
GNAF-GANSW717019766,28,45641.42,0.0038
GNAF-GANSW709578318,28,19227.96,0.0079
GNAF-GANSW712306364,28,18638.91,0.0065
GNAF-GANSW709554462,28,155393.18,0.0013
GNAF-GANSW717019771,28,31803.9,0.0062
GNAF-GANSW717019773,28,40351.18,0.0062
GNAF-GANSW717019780,28,50316.76,0.0075
GNAF-GANSW705215983,28,134625.27,0.0011
GNAF-GANSW716729187,28,37401.87,0.0079
GNAF-GANSW704645884,28,41633.37,0.0052
GNAF-GANSW718919433,28,46035.33,0.0174
GNAF-GANSW718919497,28,27512.24,0.0215
GNAF-GANSW716737758,28,62655.49,0.0027
GNAF-GANSW716737760,28,46872.4,0.0042
GNAF-GANSW705927208,28,48128.39,0.007
GNAF-GANSW705950999,28,54258.41,0.005
GNAF-GANSW705961286,28,36761.82,0.0077
GNAF-GANSW705944641,28,55247.28,0.0073
GNAF-GANSW705944327,28,37793.98,0.0084
GNAF-GANSW705944719,28,38084.64,0.0048
GNAF-GANSW705958159,28,58739.23,0.0068
GNAF-GANSW705964857,28,30524.76,0.0078
GNAF-GANSW705916917,28,38505.44,0.0067
GNAF-GANSW705954607,28,39974.67,0.008
GNAF-GANSW705958167,28,74726.12,0.0014
GNAF-GANSW705927225,28,31650.65,0.0055
GNAF-GANSW705944672,28,30226.76,0.008
GNAF-GANSW705958154,28,75756.82,0.0029
GNAF-GANSW705961255,28,48914.22,0.0042
GNAF-GANSW705928245,28,39847.69,0.008
GNAF-GANSW705961261,28,28648.74,0.0065
GNAF-GANSW705950976,28,73505.24,0.0042
GNAF-GANSW705954583,28,41472.39,0.0047
GNAF-GANSW705951033,28,61930.49,0.0014
GNAF-GANSW705961263,28,48286.48,0.0047
GNAF-GANSW705921147,28,53230.3,0.0081
GNAF-GANSW717280530,28,58994.36,0.0028
GNAF-GANSW705938529,28,53472.32,0.0064
GNAF-GANSW705921126,28,74895.47,0.0011
GNAF-GANSW705968429,28,62801.79,0.0028
GNAF-GANSW705938517,28,51502.7,0.0063
GNAF-GANSW705921184,28,54103.5,0.0064
GNAF-GANSW705934307,28,55749.11,0.0013
GNAF-GANSW705954318,28,43247.7,0.0042
GNAF-GANSW705960947,28,47189.06,0.0044
GNAF-GANSW705968472,28,67859.48,0.0066
GNAF-GANSW705968447,28,45658.03,0.0083
GNAF-GANSW705951008,28,39073.71,0.0049
GNAF-GANSW705927187,28,70455.7,0.0012
GNAF-GANSW705944331,28,48022.48,0.0051
GNAF-GANSW705950997,28,48333.53,0.0044
GNAF-GANSW705916894,28,38666.8,0.0081
GNAF-GANSW705968435,28,42140.44,0.0076
GNAF-GANSW705920528,28,48385.52,0.0028
GNAF-GANSW705940736,28,29704.62,0.0051
GNAF-GANSW705952036,28,83782.51,0.0028
GNAF-GANSW705916928,28,47283.58,0.0084
GNAF-GANSW705916933,28,28511.18,0.0047
GNAF-GANSW705954955,28,43149.72,0.0044
GNAF-GANSW705954595,28,47720.56,0.0044
GNAF-GANSW718091415,28,44938.84,0.0046
GNAF-GANSW717014914,28,60591.33,0.0027
GNAF-GANSW718091419,28,26269.78,0.0051
GNAF-GANSW719379452,28,43817.38,0.0063
GNAF-GANSW718118179,28,29727.02,0.0061
GNAF-GANSW718118152,28,36871.72,0.0076
GNAF-GANSW705530168,28,59657.5,0.0046
GNAF-GANSW718118176,28,59363.85,0.0038
GNAF-GANSW718118177,28,46652.24,0.0041
GNAF-GANSW720250240,28,38337.33,0.0089
GNAF-GANSW721138517,28,43313.02,0.0086
GNAF-GANSW716573104,28,56458.31,0.0037
GNAF-GANSW716567188,28,44361.35,0.0072
GNAF-GANSW718536907,28,107457.35,0.0028
GNAF-GANSW718536908,28,39907.5,0.0083
GNAF-GANSW708386592,28,34808.71,0.0064
GNAF-GANSW709071698,28,44857.77,0.0043
GNAF-GANSW710180598,28,30708.92,0.0081
GNAF-GANSW704643686,28,57586.98,0.0051
GNAF-GANSW705941763,28,38456.0,0.0078
GNAF-GANSW712258920,28,51315.08,0.003
GNAF-GANSW704643700,28,48673.77,0.0084
GNAF-GANSW717280438,28,49640.59,0.0085
GNAF-GANSW712286008,28,30715.53,0.008
GNAF-GANSW721591651,28,42797.77,0.0068
GNAF-GANSW704636388,28,41937.76,0.0048
GNAF-GANSW704657841,28,53848.84,0.0028
GNAF-GANSW718052100,28,56134.09,0.0053
GNAF-GANSW704653834,28,45320.38,0.0013
GNAF-GANSW704641111,28,70519.27,0.0043
GNAF-GANSW704642600,28,48399.13,0.005
GNAF-GANSW705927242,28,32798.4,0.0055
GNAF-GANSW717113027,28,32151.79,0.0066
GNAF-GANSW716958689,28,118864.71,0.0062
GNAF-GANSW704658616,28,47938.71,0.0028
GNAF-GANSW704645883,28,46319.36,0.0048
GNAF-GANSW704645462,28,36726.97,0.0066
GNAF-GANSW708157668,28,32178.67,0.0077
GNAF-GANSW704655347,28,74131.58,0.004
GNAF-GANSW719462384,28,95503.82,0.0045
GNAF-GANSW705230295,28,28929.66,0.0063
GNAF-GANSW705215949,28,35812.37,0.0067
GNAF-GANSW705213319,28,41876.86,0.0061
GNAF-GANSW705230319,28,42976.64,0.0042
GNAF-GANSW705213329,28,63852.84,0.006
GNAF-GANSW705244729,28,63023.43,0.0041
GNAF-GANSW705230327,28,44461.63,0.0058
GNAF-GANSW705250610,28,42734.96,0.0049
GNAF-GANSW705229683,28,128385.35,0.0041
GNAF-GANSW715691743,28,53859.92,0.0045
GNAF-GANSW705222678,28,43815.66,0.0062
GNAF-GANSW705226232,28,55189.75,0.0041
GNAF-GANSW705215917,28,126236.08,0.0042
GNAF-GANSW708380360,28,51373.5,0.0042
GNAF-GANSW708376791,28,31655.01,0.0064
GNAF-GANSW708377737,28,53265.34,0.0041
GNAF-GANSW710133343,28,39427.6,0.0078
GNAF-GANSW705531224,28,51416.07,0.0026
GNAF-GANSW709828241,28,44059.3,0.004
GNAF-GANSW708380154,28,54256.3,0.0014
GNAF-GANSW705534508,28,47681.27,0.0048
GNAF-GANSW710177418,28,37103.98,0.0066
GNAF-GANSW719890200,28,45731.52,0.0061
GNAF-GANSW708012620,28,46444.48,0.0027
GNAF-GANSW704660134,28,60359.63,0.0046
GNAF-GANSW704639963,28,42711.78,0.0067
GNAF-GANSW716501293,28,35380.08,0.0086
GNAF-GANSW710149494,28,32808.86,0.008
GNAF-GANSW717292810,28,32279.55,0.0066
GNAF-GANSW719876324,28,56208.99,0.0041
GNAF-GANSW719887218,28,44184.22,0.0082
GNAF-GANSW712272036,28,52242.08,0.0046
GNAF-GANSW712276709,28,42504.71,0.0078
GNAF-GANSW719950749,28,16692.19,0.0047
GNAF-GANSW717860916,28,66866.16,0.004
GNAF-GANSW717860907,28,35361.6,0.0079
GNAF-GANSW716493816,28,97348.64,0.005
GNAF-GANSW719839174,28,54312.83,0.0079
GNAF-GANSW717860924,28,41648.84,0.0041
GNAF-GANSW717860904,28,59764.05,0.004
GNAF-GANSW717860917,28,27091.38,0.005
GNAF-GANSW705219272,28,27461.46,0.0062
GNAF-GANSW718088245,28,48784.59,0.0046
GNAF-GANSW704656454,28,69821.43,0.0046
GNAF-GANSW704636394,28,50814.03,0.0039
GNAF-GANSW704645882,28,40276.14,0.0081
GNAF-GANSW718130911,28,31370.58,0.0081
GNAF-GANSW718130912,28,40053.46,0.0052
GNAF-GANSW705968448,28,53006.43,0.0067
GNAF-GANSW708390240,28,39204.88,0.0079
GNAF-GANSW708381122,28,48825.2,0.0029
GNAF-GANSW712306378,28,64913.35,0.0013
GNAF-GANSW708379558,28,41617.94,0.008
GNAF-GANSW720098919,28,32600.67,0.0078
GNAF-GANSW705218566,28,52224.98,0.0051
GNAF-GANSW717095493,28,68670.37,0.0045
GNAF-GANSW717095497,28,59147.38,0.0014
GNAF-GANSW717095496,28,70896.0,0.0027
GNAF-GANSW720341124,28,50388.46,0.0044
GNAF-GANSW716595762,28,55047.75,0.0013
GNAF-GANSW712275718,28,27556.71,0.0049
GNAF-GANSW718919425,28,45013.28,0.0199
GNAF-GANSW705214467,28,28471.3,0.0082
GNAF-GANSW704653339,28,45766.5,0.0081
GNAF-GANSW705938526,28,57031.89,0.0011
GNAF-GANSW717280532,28,44318.22,0.0071
GNAF-GANSW712286063,28,2145132.98,0.0014
GNAF-GANSW717018484,28,44271.0,0.0041
GNAF-GANSW710169519,28,56287.87,0.0011
GNAF-GANSW717024473,28,44927.25,0.0027
GNAF-GANSW717024475,28,50798.82,0.0047
GNAF-GANSW717024477,28,38614.4,0.0076
GNAF-GANSW709841587,28,63026.47,0.0038
GNAF-GANSW717107546,28,49049.77,0.0047
GNAF-GANSW709051370,28,42653.64,0.0048
GNAF-GANSW716690545,28,44459.27,0.0038
GNAF-GANSW705219339,28,49775.76,0.0043
GNAF-GANSW712289078,28,26306.48,0.0076
GNAF-GANSW712254857,28,28346.24,0.0077
GNAF-GANSW720166058,28,41386.07,0.0068
GNAF-GANSW709807628,28,82612.22,0.0008
GNAF-GANSW709574955,28,45316.63,0.0076
GNAF-GANSW721928364,28,45722.82,0.0061
GNAF-GANSW710152896,28,47194.26,0.0052
GNAF-GANSW704656453,28,31242.97,0.0081
GNAF-GANSW717210630,28,34956.62,0.0062
GNAF-GANSW704636389,28,83346.51,0.0044
GNAF-GANSW704644767,28,30167.19,0.0085
GNAF-GANSW704655762,28,64433.46,0.001
GNAF-GANSW719473897,28,216718.41,0.0028
GNAF-GANSW704648086,28,47821.25,0.0029
GNAF-GANSW705221928,28,220312.63,0.0043
GNAF-GANSW705219312,28,66170.19,0.0013
GNAF-GANSW705522779,28,43452.62,0.0049
GNAF-GANSW720021610,28,134874.0,0.0039
GNAF-GANSW719283318,28,44587.61,0.0084
GNAF-GANSW716430278,28,45203.07,0.0044
GNAF-GANSW718506930,28,29038.08,0.0061
GNAF-GANSW705229518,28,42527.43,0.0041
GNAF-GANSW716167667,28,49641.17,0.0045
GNAF-GANSW716494666,28,43823.6,0.0102
GNAF-GANSW718051648,28,148624.49,0.0042
GNAF-GANSW705546413,28,35320.32,0.0061
GNAF-GANSW719387267,28,23715.33,0.0078
GNAF-GANSW704790605,28,61658.76,0.0048
GNAF-GANSW704806891,28,362159.56,0.005
GNAF-GANSW704797637,28,94952.32,0.0028
GNAF-GANSW712276715,28,32524.63,0.0061
GNAF-GANSW712303701,28,44824.87,0.004
GNAF-GANSW712261688,28,39417.5,0.0045
GNAF-GANSW720804843,28,30730.2,0.0085
GNAF-GANSW716539978,28,39214.84,0.0086
GNAF-GANSW704799065,28,42496.31,0.0103
GNAF-GANSW704783631,28,58174.47,0.0063
GNAF-GANSW704783624,28,60133.07,0.0103
GNAF-GANSW716494648,28,41152.66,0.0088
GNAF-GANSW705228800,28,50956.07,0.005
GNAF-GANSW712262237,28,22234.09,0.0078
GNAF-GANSW712294225,28,73328.36,0.0012
GNAF-GANSW716746317,28,43407.17,0.0065
GNAF-GANSW706544621,28,49992.78,0.0087
GNAF-GANSW706544620,28,38657.91,0.0084
GNAF-GANSW716425356,28,79176.82,0.0042
GNAF-GANSW705213425,28,56560.87,0.0024
GNAF-GANSW705221563,28,82096.06,0.0011
GNAF-GANSW705221985,28,45894.23,0.0067
GNAF-GANSW705250607,28,41548.39,0.0078
GNAF-GANSW705221981,28,36768.36,0.0062
GNAF-GANSW705229684,28,101035.64,0.0043
GNAF-GANSW717888994,28,44835.53,0.0052
GNAF-GANSW705214508,28,108838.24,0.0029
GNAF-GANSW705228758,28,29034.48,0.0065
GNAF-GANSW705219279,28,30476.87,0.0075
GNAF-GANSW705228781,28,48622.61,0.0051
GNAF-GANSW705228791,28,45656.1,0.0079
GNAF-GANSW705213324,28,51370.31,0.0049
GNAF-GANSW705221906,28,27466.93,0.008
GNAF-GANSW705216037,28,40216.29,0.0077
GNAF-GANSW705236937,28,33529.57,0.0039
GNAF-GANSW709825102,28,56400.8,0.0035
GNAF-GANSW705531197,28,54446.89,0.0047
GNAF-GANSW705228783,28,47402.39,0.0029
GNAF-GANSW705216017,28,34299.35,0.0063
GNAF-GANSW705230294,28,66610.17,0.0042
GNAF-GANSW705234609,28,149185.61,0.0027
GNAF-GANSW712295625,28,51434.6,0.0065
GNAF-GANSW705215969,28,43794.99,0.0029
GNAF-GANSW705214457,28,43172.19,0.0052
GNAF-GANSW705236190,28,34103.49,0.0075
GNAF-GANSW705231357,28,103685.04,0.0013
GNAF-GANSW705221950,28,51884.07,0.0041
GNAF-GANSW705224559,28,68937.56,0.0013
GNAF-GANSW705226120,28,50149.61,0.0027
GNAF-GANSW705920793,28,39822.79,0.0052
GNAF-GANSW705952024,28,44252.75,0.0065
GNAF-GANSW705961285,28,40213.65,0.0061
GNAF-GANSW705530175,28,46912.38,0.0041
GNAF-GANSW719191444,28,29518.17,0.0063
GNAF-GANSW705216035,28,56681.09,0.0013
GNAF-GANSW705225263,28,34673.66,0.0077
GNAF-GANSW705225265,28,37197.59,0.0077
GNAF-GANSW717706298,28,220666.18,0.0126
GNAF-GANSW705216014,28,58971.06,0.0024
GNAF-GANSW705941753,28,41354.97,0.0078
GNAF-GANSW709544274,28,34441.13,0.005
GNAF-GANSW712269210,28,1259062.6,0.0038
GNAF-GANSW719191276,28,33025.0,0.0063
GNAF-GANSW718275783,28,44308.42,0.0049
GNAF-GANSW705954613,28,70903.9,0.0028
GNAF-GANSW717098287,28,40961.09,0.0064
GNAF-GANSW717098288,28,33070.33,0.008
GNAF-GANSW704653357,28,48708.61,0.0083
GNAF-GANSW716746064,28,86812.69,0.0015
GNAF-GANSW705920829,28,85943.81,0.0044
GNAF-GANSW705920828,28,57461.37,0.0082
GNAF-GANSW717098414,28,52118.81,0.0051
GNAF-GANSW721802266,28,66133.25,0.0026
GNAF-GANSW705229676,28,55529.49,0.0065
GNAF-GANSW705244741,28,150740.53,0.0014
GNAF-GANSW705224552,28,30555.85,0.0065
GNAF-GANSW705225253,28,55056.61,0.0013
GNAF-GANSW712292083,28,32987.69,0.0047
GNAF-GANSW705228812,28,178022.22,0.0042
GNAF-GANSW705228795,28,80514.77,0.0038
GNAF-GANSW705227256,28,44853.46,0.0028
GNAF-GANSW705219274,28,27516.14,0.0077
GNAF-GANSW705214449,28,39532.61,0.0078
GNAF-GANSW718507128,28,28434.82,0.0078
GNAF-GANSW717113037,28,55268.58,0.0086
GNAF-GANSW717113039,28,58080.43,0.0028
GNAF-GANSW718507129,28,30935.7,0.0079
GNAF-GANSW705227254,28,47308.78,0.0047
GNAF-GANSW717292822,28,29340.82,0.0052
GNAF-GANSW717280855,28,32048.32,0.0066
GNAF-GANSW705213423,28,163513.61,0.0014
GNAF-GANSW705233542,28,61456.93,0.0011
GNAF-GANSW705215915,28,220555.93,0.0042
GNAF-GANSW705233665,28,44325.3,0.0043
GNAF-GANSW705247361,28,50587.71,0.0041
GNAF-GANSW717280853,28,30532.47,0.0066
GNAF-GANSW719283527,28,39150.49,0.0052
GNAF-GANSW721177899,28,34091.55,0.0047
GNAF-GANSW705247349,28,32911.31,0.006
GNAF-GANSW705215994,28,39142.77,0.0048
GNAF-GANSW705215951,28,51886.78,0.0011
GNAF-GANSW718045404,28,56758.09,0.0013
GNAF-GANSW705226222,28,34996.12,0.0065
GNAF-GANSW718275136,28,56107.1,0.0061
GNAF-GANSW717322768,28,55837.97,0.0028
GNAF-GANSW717322769,28,44594.17,0.0084
GNAF-GANSW709540283,28,41845.87,0.004
GNAF-GANSW709540290,28,51249.6,0.0026
GNAF-GANSW709550602,28,58380.51,0.0061
GNAF-GANSW712262149,28,54527.35,0.0043
GNAF-GANSW712271750,28,23649.1,0.0049
GNAF-GANSW712275254,28,24166.94,0.0078
GNAF-GANSW712271758,28,24298.92,0.0079
GNAF-GANSW712271759,28,23012.62,0.005
GNAF-GANSW717292813,28,28037.34,0.0051
GNAF-GANSW712293286,28,42522.48,0.0049
GNAF-GANSW705213380,28,115330.82,0.0038
GNAF-GANSW705530162,28,48865.5,0.0048
GNAF-GANSW718061526,28,44776.93,0.0063
GNAF-GANSW716657891,28,73407.55,0.0011
GNAF-GANSW716501788,28,36137.5,0.0051
GNAF-GANSW719193054,28,37050.2,0.0065
GNAF-GANSW719193516,28,63215.98,0.0042
GNAF-GANSW720080585,28,40098.98,0.0074
GNAF-GANSW719191760,28,55013.57,0.0042
GNAF-GANSW708377738,28,41366.74,0.0076
GNAF-GANSW708378538,28,38778.37,0.0079
GNAF-GANSW708376661,28,29956.21,0.0045
GNAF-GANSW717095659,28,41709.79,0.0065
GNAF-GANSW708390113,28,36718.23,0.0049
GNAF-GANSW708382149,28,34930.51,0.0063
GNAF-GANSW705968439,28,38929.33,0.0076
GNAF-GANSW705950986,28,44437.59,0.0066
GNAF-GANSW705921188,28,44427.55,0.008
GNAF-GANSW708390114,28,33702.04,0.0077
GNAF-GANSW705952037,28,61165.04,0.0028
GNAF-GANSW708390223,28,36971.94,0.004
GNAF-GANSW705964884,28,51615.99,0.0044
GNAF-GANSW719388989,28,31513.25,0.0079
GNAF-GANSW705537104,28,56762.65,0.004
GNAF-GANSW712293301,28,39180.7,0.0075
GNAF-GANSW718054583,28,44304.63,0.0213
GNAF-GANSW710172455,28,76141.6,0.0045
GNAF-GANSW716501797,28,40056.13,0.0051
GNAF-GANSW705247353,28,45100.88,0.0063
GNAF-GANSW705215941,28,54453.53,0.0028
GNAF-GANSW717113018,28,49558.9,0.007
GNAF-GANSW704658614,28,42599.2,0.0081
GNAF-GANSW704639505,28,65144.32,0.0011
GNAF-GANSW704656015,28,53676.28,0.0028
GNAF-GANSW704649367,28,41744.86,0.0047
GNAF-GANSW718275834,28,39978.62,0.0074
GNAF-GANSW718275835,28,59204.69,0.0026
GNAF-GANSW718275836,28,44131.15,0.0009
GNAF-GANSW719193671,28,45833.75,0.0067
GNAF-GANSW721497538,28,23860.45,0.0078
GNAF-GANSW717790142,28,32850.07,0.0065
GNAF-GANSW721985636,28,61141.15,0.0043
GNAF-GANSW716879078,28,92885.8,0.0014
GNAF-GANSW719193109,28,23288.74,0.0078
GNAF-GANSW705228827,28,45070.98,0.0041
GNAF-GANSW705236493,28,41507.36,0.0059
GNAF-GANSW717292830,28,137765.48,0.0013
GNAF-GANSW717280891,28,51846.32,0.0053
GNAF-GANSW712273001,28,62481.12,0.0036
GNAF-GANSW712273005,28,43486.98,0.0035
GNAF-GANSW712273004,28,58857.62,0.0038
GNAF-GANSW712284917,28,53357.83,0.0041
GNAF-GANSW712273006,28,51060.01,0.007
GNAF-GANSW705219311,28,130694.4,0.0014
GNAF-GANSW717009384,28,38901.73,0.0061
GNAF-GANSW705215972,28,38920.32,0.0077
GNAF-GANSW705226138,28,33633.19,0.0081
GNAF-GANSW705225273,28,44133.34,0.0041
GNAF-GANSW717280910,28,101130.53,0.0044
GNAF-GANSW718118157,28,57036.26,0.0061
GNAF-GANSW718118153,28,41303.21,0.0049
GNAF-GANSW718118198,28,34056.54,0.0048
GNAF-GANSW718118199,28,44723.91,0.004
GNAF-GANSW718118200,28,61798.44,0.0011
GNAF-GANSW718118201,28,75102.48,0.0011
GNAF-GANSW718118202,28,44398.95,0.0041
GNAF-GANSW718118203,28,66438.66,0.0061
GNAF-GANSW719192760,28,70673.48,0.0042
GNAF-GANSW719192765,28,62994.29,0.0029
GNAF-GANSW719192766,28,97890.07,0.0011
GNAF-GANSW718118158,28,40397.61,0.0041
GNAF-GANSW718118195,28,33488.62,0.0063
GNAF-GANSW718118196,28,46283.35,0.0049
GNAF-GANSW718118197,28,44372.86,0.0049
GNAF-GANSW718118159,28,31168.59,0.0061
GNAF-GANSW718118160,28,49336.63,0.0041
GNAF-GANSW718118161,28,46825.47,0.0049
GNAF-GANSW718118162,28,38367.8,0.0076
GNAF-GANSW718118163,28,53214.63,0.0028
GNAF-GANSW718118164,28,35903.32,0.0077
GNAF-GANSW718118165,28,51508.55,0.0013
GNAF-GANSW718118166,28,41920.53,0.0049
GNAF-GANSW718118167,28,31492.16,0.0062
GNAF-GANSW717209486,28,57318.58,0.0011
GNAF-GANSW708003427,28,58420.2,0.005
GNAF-GANSW717651202,28,53367.3,0.003
GNAF-GANSW720169152,28,53323.46,0.0021
GNAF-GANSW708377736,28,38559.97,0.0079
GNAF-GANSW712269167,28,36555.74,0.0081
GNAF-GANSW719282074,28,61207.21,0.0069
GNAF-GANSW705930875,28,58986.47,0.0014
GNAF-GANSW705916922,28,37510.72,0.008
GNAF-GANSW705944328,28,28784.66,0.0068
GNAF-GANSW705950977,28,57292.86,0.0082
GNAF-GANSW705940781,28,46670.8,0.0046
GNAF-GANSW705938480,28,54319.63,0.0013
GNAF-GANSW705940731,28,92110.44,0.0011
GNAF-GANSW705954321,28,63806.29,0.0042
GNAF-GANSW705944643,28,38248.85,0.0076
GNAF-GANSW705938483,28,45518.42,0.0026
GNAF-GANSW705954932,28,49995.69,0.0051
GNAF-GANSW705934374,28,43518.23,0.0047
GNAF-GANSW705938504,28,31989.03,0.0079
GNAF-GANSW705934327,28,35361.84,0.0051
GNAF-GANSW705938500,28,47619.03,0.001
GNAF-GANSW707620735,28,239797.86,0.0042
GNAF-GANSW705927239,28,77548.21,0.0031
GNAF-GANSW705951035,28,45649.72,0.0044
GNAF-GANSW705954596,28,42513.15,0.0085
GNAF-GANSW707991785,28,91151.77,0.0044
GNAF-GANSW705968473,28,37795.72,0.0069
GNAF-GANSW705927182,28,39078.61,0.007
GNAF-GANSW705229677,28,38955.74,0.0074
GNAF-GANSW712261872,28,67811.58,0.0013
GNAF-GANSW704790606,28,77075.19,0.005
GNAF-GANSW705934310,28,29194.02,0.0083
GNAF-GANSW705944371,28,41417.5,0.005
GNAF-GANSW705958212,28,30500.08,0.0083
GNAF-GANSW705950993,28,54778.96,0.005
GNAF-GANSW705961296,28,40174.98,0.0078
GNAF-GANSW705960977,28,71875.66,0.0027
GNAF-GANSW705916929,28,45523.29,0.0045
GNAF-GANSW704656019,28,38737.2,0.0066
GNAF-GANSW704658702,28,53640.8,0.0045
GNAF-GANSW704652742,28,40407.18,0.0079
GNAF-GANSW704656018,28,65768.31,0.0043
GNAF-GANSW704639901,28,60267.23,0.0043
GNAF-GANSW705960995,28,53120.49,0.0067
GNAF-GANSW705934303,28,43723.88,0.0081
GNAF-GANSW717012543,28,59241.44,0.0042
GNAF-GANSW712285176,28,52051.26,0.0008
GNAF-GANSW705954608,28,33431.82,0.0049
GNAF-GANSW707999688,28,63127.93,0.0026
GNAF-GANSW717881770,28,38537.07,0.0076
GNAF-GANSW705226193,28,32544.43,0.0066
GNAF-GANSW705921192,28,33597.63,0.008
GNAF-GANSW705557637,28,47461.35,0.0027
GNAF-GANSW705539047,28,50517.78,0.0028
GNAF-GANSW705543797,28,41160.29,0.0064
GNAF-GANSW712269197,28,42361.61,0.0048
GNAF-GANSW710141966,28,106931.7,0.0047
GNAF-GANSW710183127,28,63669.64,0.0014
GNAF-GANSW718051626,28,131319.62,0.004
GNAF-GANSW716730885,28,50553.34,0.0048
GNAF-GANSW717790143,28,31214.49,0.0078
GNAF-GANSW717790144,28,33551.02,0.0065
GNAF-GANSW717292831,28,184889.57,0.0029
GNAF-GANSW704636384,28,42681.36,0.0067
GNAF-GANSW718380932,28,36101.53,0.0079
GNAF-GANSW707989964,28,65548.02,0.001
GNAF-GANSW718380911,28,32962.62,0.0065
GNAF-GANSW718380912,28,34970.27,0.0061
GNAF-GANSW718380913,28,32801.96,0.0077
GNAF-GANSW704652762,28,40184.71,0.0043
GNAF-GANSW704650507,28,51836.29,0.0011
GNAF-GANSW718380914,28,31355.34,0.0077
GNAF-GANSW718380915,28,32456.57,0.0065
GNAF-GANSW718380917,28,40062.75,0.005
GNAF-GANSW718380918,28,35555.88,0.0078
GNAF-GANSW718380919,28,32946.91,0.0077
GNAF-GANSW718380920,28,33254.94,0.0077
GNAF-GANSW718380921,28,34961.16,0.0078
GNAF-GANSW718380923,28,30802.05,0.0077
GNAF-GANSW718380924,28,38494.33,0.0078
GNAF-GANSW718380933,28,32944.28,0.0076
GNAF-GANSW718380934,28,35727.01,0.0078
GNAF-GANSW718380935,28,42375.32,0.0049
GNAF-GANSW720429792,28,44027.47,0.0068
GNAF-GANSW721170155,28,41191.59,0.0042
GNAF-GANSW712275717,28,42882.13,0.0061
GNAF-GANSW709549878,28,50850.37,0.0048
GNAF-GANSW712307981,28,82928.75,0.0041
GNAF-GANSW707990945,28,60785.5,0.0013
GNAF-GANSW707998836,28,34719.38,0.0067
GNAF-GANSW705916965,28,35930.62,0.0086
GNAF-GANSW716595709,28,39503.14,0.0084
GNAF-GANSW716595710,28,53243.09,0.005
GNAF-GANSW716595711,28,39075.72,0.007
GNAF-GANSW716595712,28,78464.16,0.0048
GNAF-GANSW716595715,28,50041.11,0.0051
GNAF-GANSW719887589,28,457964.15,0.0171
GNAF-GANSW718054520,28,91884.27,0.0048
GNAF-GANSW709851616,28,42970.67,0.0061
GNAF-GANSW720608784,28,42297.05,0.0086
GNAF-GANSW712275514,28,30655.9,0.0076
GNAF-GANSW707991767,28,36690.89,0.0067
GNAF-GANSW721987778,28,64580.75,0.0014
GNAF-GANSW717106737,28,47184.19,0.0038
GNAF-GANSW717106738,28,30418.69,0.0048
GNAF-GANSW712293299,28,34442.89,0.0047
GNAF-GANSW705224554,28,27044.79,0.0067
GNAF-GANSW709806809,28,31728.54,0.0061
GNAF-GANSW718118189,28,50569.89,0.0037
GNAF-GANSW716813288,28,58993.99,0.0037
GNAF-GANSW718118174,28,47698.3,0.0049
GNAF-GANSW718118175,28,32189.24,0.0076
GNAF-GANSW718610140,28,23948.62,0.0063
GNAF-GANSW704653836,28,86615.27,0.0042
GNAF-GANSW704655366,28,43321.62,0.005
GNAF-GANSW717889002,28,38941.66,0.0067
GNAF-GANSW712292091,28,23285.9,0.0065
GNAF-GANSW712254922,28,22833.68,0.0048
GNAF-GANSW704639953,28,46902.22,0.0029
GNAF-GANSW704651980,28,53124.34,0.0013
GNAF-GANSW719377536,28,27105.96,0.0076
GNAF-GANSW704643682,28,63554.57,0.0013
